gene	log2FoldChange_ov90_30minProt	pval_ov90_30minProt	log2FoldChange_ov90_120minProt	pval_ov90_120minProt
NKD2	-0.010998738000000001	0.942935985	0.011661975	0.939252399
CYR61	0.006187645	0.9429520490000001	-0.252466585	0.0038818959999999997
PUF60	-0.003869681	0.942980547	-0.02166721	0.726098219
MED6	-0.005080473	0.943200102	-0.086342024	0.20607646899999998
RAB19	0.004657416	0.943448249	0.159076102	0.21694659300000002
RAB14	-0.009272526	0.943478953	0.262460007	0.040584466
PTPRC	0.008537025	0.9438421709999999	0.09192336300000001	0.429503119
PHAX	0.0039448140000000005	0.943958854	-0.11079363099999999	0.116339159
LZTR1	-0.005352061	0.9440030620000001	0.0005789640000000001	0.993845992
SH3BGRL2	0.00434716	0.944525226	-0.046988719000000005	0.535890395
NCOR1	-0.005082286	0.94477065	0.005249851999999999	0.940505832
SLC9A7	0.00360008	0.9448600909999999	0.01446096	0.857227066
VPS16	-0.004172647	0.9450183090000001	-0.00714558	0.911716785
POLR2H	0.006721225	0.945312568	-0.30976327800000003	0.028498662999999997
HMGXB4	-0.007624321	0.94558101	-0.133673609	0.2298982
TRMT1	-0.004567254000000001	0.945589205	0.043962782	0.58252129
SF3B3	-0.0063370530000000005	0.9458952429999999	-0.11006757699999999	0.152316874
MLLT6	-0.014531875	0.946503302	-0.098793301	0.575853257
TERF2IP	0.009504088	0.946605617	-0.010646495	0.939796875
TCAIM	0.0047619279999999995	0.946722328	0.024283811000000002	0.709560257
MTFR1	0.006357001	0.947309196	-0.12072499199999999	0.10602061900000001
PSMG3	-0.004309749	0.9474568090000001	0.012085491	0.856984946
VPS33A	0.00365649	0.947503283	0.029891358	0.613986128
ALG6	0.007153078	0.9475245529999999	0.192970422	0.127157551
COX10	-0.012193174	0.947665047	0.848027155	0.004930773
OGFR	0.0031919490000000003	0.947954568	0.062758493	0.33783447200000005
CRY1	-0.003726448	0.94798493	-0.029965112000000002	0.6373268089999999
SERPINH1	0.005530752	0.948332737	0.13204597099999998	0.15576410000000002
SLC35B4	0.006946046	0.9483563979999999	0.171749469	0.153682651
SEC23A	-0.0035008640000000002	0.9485698029999999	0.058240255	0.36781656
PBX1	0.007430327	0.94857613	-0.020512103	0.871837085
ITPKC	-0.003759104	0.94888399	-0.00920565	0.89345439
DCBLD1	-0.0065672709999999995	0.949001309	0.133480388	0.087558312
NAPEPLD	0.00417505	0.949004392	0.035823976	0.615573323
RAB11FIP1	0.0065300409999999995	0.9490371390000001	0.047982382000000004	0.692835715
RAB1B	0.006040213000000001	0.949088246	0.205854383	0.044390442999999995
SLC5A6	0.0044009140000000006	0.949278397	0.176010473	0.030350722000000004
SNCAIP	-0.005345885999999999	0.949292184	0.102862878	0.260466853
SNX25	0.005055329	0.949307465	0.009494921	0.901444421
IFNAR2	-0.003474623	0.9493421409999999	0.027117412	0.7014954000000001
SENP2	-0.013069803999999999	0.949445133	-0.154304577	0.32423355800000003
PHACTR4	0.003280263	0.9498286	-0.010856029	0.8666301790000001
ATP6AP2	-0.005568713	0.949835503	0.011125901	0.901955145
ASCC2	0.005146246	0.949842005	-0.028618783	0.658138491
COX18	0.0106851	0.950040538	0.9072418959999999	0.002495543
RAB3D	-0.006204416999999999	0.950214937	0.188591973	0.062197682000000004
SEMA4C	-0.009486551	0.95059572	0.078960719	0.6167423870000001
PEX19	-0.0043107729999999995	0.950664776	0.01581367	0.8120801540000001
FEM1B	-0.003799195	0.950899163	0.038415633	0.582727254
MGST2	-0.0038813520000000002	0.951429665	0.101720021	0.272678465
PIK3C3	0.002832242	0.951588432	0.034045781000000004	0.563497688
FANCD2	-0.015604344	0.9517961159999999	-0.113281004	0.6137752120000001
SF3A2	0.012730618	0.9524966659999999	-0.19298024800000002	0.245078396
DPP7	-0.006793416	0.952542808	0.122482815	0.23869969600000002
ZBTB34	0.016894028000000002	0.9529056290000001	-0.041959124	0.80907939
SELT	-0.008504685	0.953188513	0.172233272	0.202124295
PEX14	0.009741695	0.953232678	0.165050496	0.307782838
CCNK	-0.008757792	0.9532988920000001	-0.107030233	0.335934148
AHCTF1	-0.009842700000000001	0.953645527	-0.251061942	0.101245435
BSCL2	0.006700751	0.9540997790000001	0.056347907999999995	0.6349041470000001
FRS2	0.012206341	0.954681848	0.006781842	0.966147117
CNPY4	-0.008189913	0.954807937	0.073888568	0.392983045
PGRMC1	0.007817229	0.954881355	0.319769949	0.027151175
TOM1	-0.006909289	0.955051408	-0.114440209	0.19864366600000002
IL13RA1	0.006205721	0.9550602579999999	-0.17252493100000002	0.053713959000000006
ACO2	0.004136773	0.9550792359999999	0.09183756900000001	0.251794353
DMXL2	0.003348753	0.9554546970000001	-0.02465267	0.728200651
ARID3A	-0.005263731999999999	0.9556560690000001	0.078947793	0.44521401200000005
PTBP3	-0.00491312	0.9557029979999999	0.028384887	0.742665043
YWHAZ	0.004377728	0.955750115	0.11737848199999999	0.300224655
RAB18	0.005949859	0.9560996559999999	0.19922584899999998	0.076924323
PTPN2	-0.0029172729999999997	0.956545322	0.10555389	0.10849728900000001
GEMIN2	0.003450443	0.9566524470000001	-0.086056816	0.51596041
EEPD1	0.011915278999999999	0.9567262409999999	0.0931276	0.630757082
PPIH	-0.008611618	0.956726547	-0.090936109	0.45438124799999996
ATP6V1F	0.003939377	0.956743894	0.015633212	0.842073553
WTAP	-0.010006906	0.956810897	-0.10518941	0.42971530799999996
C10orf76	-0.002753254	0.95682198	-0.031687874	0.617390105
HSPB1	0.002970286	0.956860832	-0.138466499	0.220030631
RAB35	-0.0050156509999999994	0.9572589090000001	0.12347329300000001	0.259386185
FAM195B	0.00339536	0.95733049	0.036541694	0.627102753
TMEM9B	-0.004806986	0.957351727	0.050912745999999995	0.566591785
NCKAP1	-0.00290824	0.9575049170000001	0.040493398	0.536555522
TULP3	0.0041012159999999995	0.9577433470000001	-0.034529499	0.5686636079999999
VIMP	0.004399779	0.9578300790000001	-0.0064147959999999995	0.929981845
CNOT8	0.003024556	0.958094753	-0.015271328999999998	0.819139249
ZFYVE21	-0.004677905	0.958276015	0.068625429	0.404844184
HMOX1	-0.00339954	0.958619185	0.012016797	0.883049592
MARVELD3	0.004028079	0.958701184	0.04612373	0.613571612
ARL6IP4	-0.002843509	0.958858573	0.043534722000000005	0.488279824
BRD7	0.008166339	0.959131286	-0.09911959199999999	0.575713468
ETFB	-0.004375207	0.959293043	0.118332956	0.150103885
BCORL1	-0.009649994	0.959299528	-0.245346827	0.13876792400000001
SENP5	-0.010846419	0.9594841759999999	-0.23524762600000002	0.199175307
HSPA5	-0.005167637	0.959643792	0.18503070300000002	0.050311028
FIS1	-0.006949879	0.960085713	0.383454821	0.00654764
FAM198B	-0.004403027	0.960173715	0.022913167999999998	0.737937032
ORMDL3	0.005141352	0.960385778	0.102107059	0.250013893
ZBTB45	-0.004504278	0.9604479229999999	-0.163004506	0.052088536
HSF1	0.0024560610000000003	0.960871595	-0.044906024	0.46860697700000004
SIX4	-0.002644744	0.96109404	-0.066772514	0.33483904
NSDHL	-0.004368879	0.9611024020000001	0.082284573	0.300899586
LIMCH1	-0.007080833000000001	0.9611034540000001	-0.190061213	0.11718254199999999
GAN	-0.0033624740000000003	0.961357087	0.044307400000000004	0.627239763
NBN	0.0050610329999999995	0.961462833	-0.09921884800000001	0.290693422
PRPF3	-0.010923262	0.9615107890000001	-0.093356371	0.587116104
ZNRF1	0.004476501	0.961795465	0.09276486	0.346520868
ARFRP1	0.006506124	0.9619763509999999	0.507042225	0.004288765999999999
CALR	-0.0048256390000000005	0.962024161	0.163189732	0.087113171
CADM4	-0.005157974	0.962048345	0.165262893	0.202294327
GLUD1	-0.003543185	0.9620911240000001	0.096582269	0.23127767899999999
GCSH	-0.00527474	0.962246115	0.13329569300000002	0.117699587
PEAK1	0.00690878	0.962457094	-0.03087119	0.8414064259999999
TSPAN14	-0.003338957	0.9629492690000001	0.060781982000000005	0.440929535
AIMP1	0.011300686	0.962976695	0.14953191400000002	0.386926709
JTB	0.004483793	0.9631405409999999	0.45005026299999995	0.026034043
CBLB	-0.0037753390000000004	0.963242953	0.027433457	0.7402410490000001
TNPO3	-0.0026507040000000003	0.9632433090000001	0.096850218	0.16831742
HEATR3	0.002398037	0.96361559	0.008984524	0.906035589
RAB8A	-0.00418754	0.96386546	0.392219315	0.006423339
MYDGF	0.00454988	0.963903183	0.098592921	0.29522432
RAP1A	0.004995033	0.9641557829999999	0.24766368800000002	0.041963685
RNPC3	-0.0035473809999999996	0.964307054	-0.20671630600000002	0.014563766
CCDC130	-0.004486699	0.964337984	-0.258804315	0.021502186
MPG	0.002381868	0.96433972	-0.050477077	0.429090801
AIP	0.0029445129999999997	0.964378293	0.060066971	0.459583387
APOC3	0.006222659	0.964431356	-0.16689457800000002	0.127597177
PPP1R13L	0.009452033	0.964499777	-0.065930083	0.675618562
PPM1D	0.006035087	0.96459861	-0.093935818	0.42284696899999996
NDE1	0.002950071	0.9646701409999999	-0.03882257	0.620265684
MRE11A	-0.004769062	0.964699502	0.025302567	0.847162862
RUVBL2	0.003051504	0.964720055	0.011472333000000001	0.917388038
TNIP1	0.005389285	0.964988211	0.102922792	0.351152874
SPAG5	-0.0033782120000000002	0.9651005359999999	-0.078931649	0.495128575
SNRPF	-0.003537712	0.9654736999999999	-0.157555072	0.047056759000000004
RBPJ	-0.006782528	0.9655218659999999	-0.158803565	0.230987025
PRMT3	0.0030113270000000003	0.966010548	0.007533608000000001	0.9249960290000001
CDS2	0.00306033	0.96646558	0.10708880300000001	0.342064614
FIBP	-0.002443097	0.966478752	0.093706995	0.23070885800000002
CASP8AP2	-0.008211649	0.966594561	-0.17229619399999999	0.370632245
RAB9A	-0.003398395	0.9668733190000001	0.137825345	0.202205395
RANBP9	0.0026282759999999997	0.9670030940000001	-0.08018592599999999	0.257173896
RPA3	-0.002321504	0.9672898790000001	-0.07074653	0.46179413700000005
CCDC97	-0.002898843	0.9675244540000001	-0.005678343000000001	0.947726656
CHST9	0.005675238000000001	0.9675894270000001	0.23115902300000002	0.017138069
CCDC9	0.0040640120000000005	0.96775022	-0.18478035199999998	0.147854228
VCAN	0.0036873609999999997	0.967884162	0.065839863	0.621322502
PDF	-0.002097017	0.968149136	0.09856857699999999	0.200521457
POGK	0.002562472	0.9683621590000001	0.078546797	0.189439818
ADNP2	-0.002650086	0.9687351329999999	-0.19432608399999998	0.032168285
PI4KB	0.00254291	0.9687647220000001	0.03163236	0.622978729
MYO6	0.003939342	0.96876477	-0.227669311	0.064299413
TPST2	-0.0036481659999999996	0.968920462	0.147631404	0.317909712
TM9SF1	-0.002507977	0.96931651	0.158597417	0.04658632099999999
CDCA2	0.005224254	0.969484364	-0.30050257399999997	0.027086264
PLEKHA1	-0.008875388	0.969582835	0.109080266	0.527124672
NACC1	-0.003910733	0.9699510370000001	0.023113952000000004	0.81566372
GNAQ	-0.0060551630000000006	0.969985203	0.135265265	0.407163203
STRN3	0.0019276529999999999	0.9702390909999999	0.101336699	0.138358396
DROSHA	-0.0027864290000000004	0.9706161870000001	-0.165976442	0.071038191
GOLGA4	-0.002524255	0.971013115	0.014696516000000001	0.8419992820000001
CKLF	-0.001925574	0.971147475	0.094403919	0.314884558
ATP13A1	-0.006059141999999999	0.97130457	0.422846625	0.019980314
HK1	-0.002845501	0.971395503	0.133657631	0.12485019900000001
GRPEL2	-0.0048183359999999995	0.971886378	0.252195679	0.029227672000000003
SLC29A1	0.003005732	0.972044033	0.206328569	0.071058089
MCM10	-0.004781688	0.972430461	-0.156723494	0.125561633
ERAL1	0.00298285	0.972837208	0.019838398	0.821668877
FOXP1	0.009457009	0.973103685	-0.052679022	0.854127683
RPTOR	0.0031967259999999996	0.973464207	0.00043314	0.996857058
TMEM248	0.0017883929999999999	0.9736739809999999	0.022126866000000002	0.754784848
RGPD8	0.009237229	0.9740278590000001	-0.332400001	0.173088569
ANAPC4	-0.002162481	0.9740494559999999	0.010867561000000001	0.9128182220000001
MLLT10	-0.008765551	0.9741344259999999	-0.18266043699999998	0.44991547200000004
KIAA0391	0.003679912	0.9742232040000001	-0.009465309	0.935497054
CERK	-0.003306579	0.974246563	0.080974933	0.42666358200000004
DPYSL3	-0.001941129	0.974429953	-0.019611429	0.836626
AURKA	-0.0021939760000000003	0.974731812	-0.155164541	0.051340037000000005
REEP3	-0.002682416	0.974808153	-0.09179628699999999	0.275289706
CRYZ	-0.001908955	0.974841683	0.08098178	0.193685685
SPIN3	-0.004198864	0.9753870040000001	-0.06690856099999999	0.464853354
ASTN2	0.0017136270000000001	0.975524918	0.012463681	0.890144571
VKORC1	-0.002652908	0.9756875	0.212307108	0.044705722999999996
FUNDC2	-0.005616108000000001	0.975811894	0.183842687	0.203633294
TRMT2A	0.002393845	0.9758179579999999	-0.063887242	0.47111612
RNF19A	0.002214317	0.9758240990000001	-0.001807006	0.982434409
SRP72	-0.00218407	0.9758571970000001	0.054210379	0.434954377
RP2	0.004788247	0.975994448	0.10714152800000001	0.484802945
DDX28	-0.004579899	0.976231325	-0.040653535	0.8052845279999999
NUP205	-0.002370506	0.976517069	-0.11735857300000001	0.168654996
SNTB2	-0.0027213370000000003	0.976532761	0.12836151199999998	0.17078499100000002
HPDL	-0.005121131	0.976683815	0.159021865	0.19607249
TDRKH	-0.001566345	0.9768479640000001	0.323472382	0.033455224
LIN7C	0.002409209	0.9771883490000001	0.118316925	0.2581331
C3orf17	-0.002850712	0.977211976	-0.295411822	0.007493963
CCDC6	0.001356901	0.9776710740000001	0.034920024	0.585447307
POP7	0.00212061	0.9779136009999999	-0.107547256	0.12013926
TMEM129	0.002374834	0.9784767320000001	0.074655865	0.270336825
MAN2B1	0.002445008	0.97849637	0.07954346799999999	0.340074869
CARKD	-0.001514355	0.978649422	0.055648313	0.367663864
NUMB	-0.00587583	0.978726313	0.01274631	0.9432447740000001
IKBKG	0.001634435	0.9789585609999999	0.037717932	0.635220318
CNOT3	-0.001850633	0.978968106	0.031588115	0.7069727640000001
LIMD1	0.003185561	0.979102013	0.008371353	0.942510878
GID4	0.001700678	0.9793523209999999	0.031128911000000002	0.70229628
CHCHD4	0.002190265	0.979379885	-0.031091957000000003	0.803572407
KIAA1211	-0.005611395999999999	0.979522476	-0.35384193799999997	0.018467013
SPINT1	-0.002071752	0.9795225120000001	0.206995235	0.028004573999999997
CCDC134	0.001722011	0.979563235	0.10374028199999999	0.20007750800000002
PAK6	-0.005281815	0.9798627540000001	-0.023031149	0.89985006
SHARPIN	-0.001670258	0.980070557	0.102419452	0.279786272
CYB5R3	0.002193437	0.9803370809999999	0.227638652	0.043397594000000005
PYCR1	-0.0030369890000000004	0.980446705	0.101768112	0.36809078700000003
VPS8	0.001134078	0.9805026490000001	0.015390702	0.814587086
DNAJA2	0.002008501	0.980751679	-0.046208936	0.492451724
AGPS	-0.002072361	0.9808436890000001	0.18430808199999998	0.10166584
TRIM14	0.002411496	0.980865125	-0.019503382	0.817423316
TBC1D10A	0.0023194229999999997	0.981342743	0.07322282299999999	0.36766619700000003
PHLDB2	-0.0065808	0.981408367	-0.067967398	0.775450725
BPGM	0.001433007	0.9816189409999999	0.125277995	0.137942324
ABI1	-0.0019280270000000001	0.981693925	-0.009646633	0.8900157679999999
DNMBP	-0.002956843	0.981841381	-0.028998237000000003	0.7670381
ARID4A	0.002239322	0.982082515	-0.15574694	0.131685359
S100PBP	-0.002883503	0.982123816	-0.110213064	0.34162948600000004
CSRP2BP	0.0023236579999999997	0.9821411940000001	-0.03505473	0.751668903
HDAC7	-0.001127898	0.982166742	0.061493945999999994	0.389069454
SLC22A11	-0.001641136	0.982416292	0.020291655	0.8468095170000001
TEX264	0.001897475	0.9824919559999999	0.009133798	0.914116503
RUVBL1	0.0014164929999999998	0.98261723	-0.025945042999999997	0.793180986
SLC39A13	-0.0023058370000000003	0.9826504229999999	0.042132917	0.69118811
PAN3	-0.00116233	0.9826517029999999	-0.055053679	0.395312207
FAM177A1	-0.0019107570000000001	0.9826986740000001	-0.113684052	0.301594794
CCNL2	-0.001306956	0.982707268	-0.093906288	0.22893656
QARS	-0.004970782	0.982732281	0.180518985	0.307716146
LYPD2	-0.002408435	0.982796433	-0.246561755	0.084168849
TSEN2	-0.001350319	0.9829806790000001	0.072018441	0.283073719
MTA2	0.0014732279999999998	0.983124936	-0.085749387	0.362577786
KDM5C	-0.0014540479999999999	0.983526107	-0.059807808	0.40033749
VCP	0.001758821	0.983977834	0.34315927799999996	0.003715712
BABAM1	0.002514394	0.984010633	-0.123140189	0.36973274799999994
GRB2	-0.001720116	0.984530603	0.043868285	0.656075616
SPPL2B	0.0017295020000000002	0.984532271	0.259109825	0.042308307999999996
CEP170	-0.0038754209999999996	0.984858188	-0.113488134	0.488318899
PAPD4	0.0014704770000000002	0.98486251	-0.191418895	0.110067877
TMX4	-0.001648094	0.984911392	0.091362283	0.33486264600000004
DOPEY2	-0.0012617260000000001	0.984966052	-0.070588497	0.25939414899999996
DEGS1	-0.0015789	0.9850301779999999	0.140249849	0.139527078
AHDC1	0.002501824	0.985236455	-0.253964294	0.002734646
ACOX1	0.001085273	0.985464465	0.048905714	0.418261569
CC2D1A	-0.001091742	0.985497156	-0.001600007	0.98159794
CHTOP	-0.001135016	0.985576735	-0.135773415	0.130327626
STAT2	0.0008577389999999999	0.985821968	-0.030837827	0.652861285
MCC	0.001059246	0.985878355	-0.050705832	0.45827487299999997
SF3A3	-0.0033433509999999996	0.985957856	-0.16846835300000002	0.252180892
TRAM2	0.0020506020000000003	0.98630407	-0.012094518	0.9244571840000001
TARBP2	-0.002079957	0.986378526	0.020517938	0.853448978
IQGAP1	0.002058136	0.986424698	-0.039572444	0.743375142
GMCL1	-0.00100924	0.9864798309999999	-0.141918161	0.076455694
XYLT2	-0.0013528470000000001	0.986545659	0.09222121400000001	0.35816196899999997
GGT7	0.0013690479999999999	0.9865684709999999	-0.058272608	0.41047481399999997
ZMYM4	0.001544552	0.986625269	-0.10650761800000001	0.128401731
SCARB1	-0.001720878	0.987236096	0.196613557	0.046741008
SLIRP	0.001699781	0.987356352	0.08985660000000001	0.343156599
MON2	0.000832822	0.987757419	0.008143085999999999	0.9150927940000001
DLG1	-0.0019954779999999997	0.9879243040000001	-0.011503741000000001	0.924102262
MIPOL1	-0.0032853979999999997	0.9879361959999999	0.051078390999999994	0.820658625
PRPF6	-0.001068294	0.987985888	-0.11347703699999999	0.09785726800000001
MND1	0.00093377	0.988245643	0.082804303	0.342014881
EDC3	0.001241658	0.9885053309999999	0.024243956	0.782630266
PISD	0.001656125	0.9886089	0.134739911	0.224445676
MEST	-0.0018117489999999999	0.988920426	-0.07274874	0.564625257
SPPL3	-0.0010031789999999999	0.989027836	0.035852493	0.576125895
EPN2	-0.0016761529999999999	0.9893464590000001	0.018733079	0.870400698
MBNL1	-0.000812945	0.989719439	0.011737338	0.851372237
EIF2B3	0.000868895	0.989861207	-0.069941828	0.45531605399999997
ETV3	0.000809622	0.990056719	-0.080020165	0.296956659
MRPL55	0.0010881810000000001	0.990090241	0.27296097	0.011209081000000001
AGPAT2	0.001135128	0.9902709120000001	-0.048534492	0.61470695
PPP3CB	-0.000768973	0.9904486640000001	0.05482216	0.427825144
NOB1	-0.000718277	0.990883792	-0.002433435	0.976288688
CCNYL1	-0.001782259	0.9911819590000001	0.06637266900000001	0.6533333370000001
UBR3	0.0007607660000000001	0.9912090720000001	0.016925974	0.8258810190000001
RFTN1	0.001101933	0.9912650679999999	-0.06393841900000001	0.506853699
COX11	0.001026826	0.991628825	0.112257171	0.322304547
PAG1	0.002360071	0.992154025	-0.05949118	0.753519141
VIPAS39	-0.0005187680000000001	0.992275318	0.007742509	0.901840863
CLSPN	-0.001722692	0.99248526	-0.279995634	0.06576829599999999
ARID2	0.001557635	0.9926535	-0.07734750900000001	0.689607622
FBXO45	0.00046336699999999996	0.9927748359999999	-0.064615601	0.426465053
WDHD1	0.0005148980000000001	0.993028215	0.089582381	0.18599814899999997
LRRC7	-0.00043525300000000003	0.9934793140000001	0.135692908	0.054925495
SLC35A4	0.000886965	0.994038212	0.083755177	0.426402065
YEATS2	0.000549006	0.994138733	-0.08630099199999999	0.240946645
DOCK11	-0.000868498	0.994529648	0.0038772140000000004	0.963461272
USP43	0.001326226	0.994658858	-0.064916293	0.676273415
BAZ1B	0.000510862	0.995568317	-0.190843412	0.084324886
AHCYL2	-0.00033900300000000005	0.9957364679999999	-0.011923805	0.854985652
